"DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","P784S1A3","LLAVEHOG","FEX_C"
6015620,2,1,2,4,"60156201",491.085815496784
6015623,1,1,1,3,"60156231",480.858022534762
6015624,1,1,1,3,"60156241",296.131578834269
6015625,1,1,1,3,"60156251",569.792815959764
6015625,2,1,2,4,"60156251",569.792815959764
6015627,1,1,1,5,"60156271",325.807519807567
6015628,1,1,1,3,"60156281",401.119426126776
6015631,1,1,1,4,"60156311",285.034369999239
6015650,1,1,1,3,"60156501",514.512397211119
6015651,1,1,1,3,"60156511",277.771734690209
6015653,1,1,1,3,"60156531",1017.04896144039
6015653,2,1,2,4,"60156531",1017.04896144039
6015653,3,1,3,5,"60156531",1017.04896144039
6015657,1,1,1,11,"60156571",1548.91194417709
6015674,1,1,1,4,"60156741",929.382488907594
6015674,2,1,2,5,"60156741",929.382488907594
6015681,1,1,1,3,"60156811",282.675761637962
6015681,2,1,2,4,"60156811",282.675761637962
6015683,1,1,1,3,"60156831",1082.73260871347
6015683,2,1,2,4,"60156831",1082.73260871347
6015683,3,1,3,5,"60156831",1082.73260871347
6015703,1,1,1,3,"60157031",821.151754904844
6015708,1,1,1,3,"60157081",659.59123534235
6015715,1,1,1,4,"60157151",2773.62949867007
6015715,2,1,2,5,"60157151",2773.62949867007
6015732,1,1,1,3,"60157321",2099.64020106306
6015732,2,1,2,4,"60157321",2099.64020106306
6015732,3,1,3,5,"60157321",2099.64020106306
6015741,1,1,1,3,"60157411",1944.97094524802
6015741,2,1,2,4,"60157411",1944.97094524802
6015741,3,1,3,5,"60157411",1944.97094524802
6015751,1,1,1,3,"60157511",3008.62804064115
6015823,1,1,1,2,"60158231",2088.89522868277
6015920,1,1,1,3,"60159201",916.206846649131
6015963,1,1,1,3,"60159631",1509.45374266194
6015963,2,1,2,4,"60159631",1509.45374266194
6015963,3,1,3,5,"60159631",1509.45374266194
6015973,1,1,1,3,"60159731",1263.65764571182
6015973,2,1,2,4,"60159731",1263.65764571182
